event_id,lng,lat,title,description,event_time
9e91f6ef-0086-477c-a729-38bc8d5f1c36,-122.6812016,45.5138681,"Geo Location: 1432 SW 6th Ave, Portland, OR 97201, USA","Transcript: Taqueria revolucion Coffee House 1432 Southwest 6th Avenue 2 minutes ago a man stole the tip jar and was in a white male green eyes","2018-03-13 08:46:42.717475"
0d229d6f-1644-43e5-963a-6fa0ff3cdc78,-122.6817097,45.5211089,"Geo Location: 511 SW 10th Ave #902, Portland, OR 97205, USA","Transcript: 11108 North Canal","2018-03-13 08:48:12.246616"
6cc65758-65d1-490d-be39-bf22172e6d70,-122.6520524,45.518988,"Geo Location: 1300 SE Stark St #110, Portland, OR 97214, USA","Transcript:  I've won the subject is currently in the hallway by the bathroom is calm down a bit","2018-03-13 08:48:13.408572"
30e0891c-3fce-4b1e-ba67-a52177976c05,-122.6833692,45.5187249,"Geo Location: 1020 SW Taylor St #200, Portland, OR 97205, USA","Transcript: Symphony Island","2018-03-13 08:49:43.629464"
872f689f-0094-4027-8358-b291f4b81e21,-122.6269194,45.5542395,"Geo Location: 4337 NE 36th Ave, Portland, OR 97211, USA","Transcript:  4337 Northeast 36th","2018-03-13 08:49:45.110372"
1109a7de-f513-4e49-b4ed-1d95cd9f5e60,-122.7116161,45.484946,"Geo Location: Portland, OR, USA","Transcript:  Southwest to Avenue a drunk female taking off her pants at 8:48","2018-03-13 08:49:46.556097"
63bf7458-a978-41d4-8034-6fa2689eb2ed,-122.7061292,45.5456696,"Geo Location: 3208 NW Yeon Ave, Portland, OR 97210, USA","Transcript:  information on a spray for bikes holding at the McDonald's at 3208 Northwest Yeon Avenue on Facebook and after drug transaction there at 9 in the morning","2018-03-13 08:49:47.964186"
de429e8c-3f5c-4a6d-a8ce-1522ad0b7bf3,-122.5454533,45.5115616,"Geo Location: Portland, OR 97216, USA","Transcript:  3909 The Unwanted on Southeast 114th place","2018-03-13 08:51:12.057329"
c3239464-b732-4ca1-8f42-1d70df2e0d15,-122.5631579,45.5225928,"Geo Location: Portland, OR, USA","Transcript: acting strange and Burnside traffic","2018-03-13 08:52:01.200613"
a4b6a46f-1eef-408a-9ad7-24e5a2e1ba03,-122.4413818,45.5006509,"Geo Location: 915 NW 4th St, Gresham, OR 97030, USA","Transcript: 915 Northeast 4th","2018-03-13 08:53:25.825823"
825d978f-f51d-4d2c-9f88-638874a15d4d,-122.4411817,45.5006209,"Geo Location: 905 NW 4th St, Gresham, OR 97030, USA","Transcript:  905 Northeast 4th Street","2018-03-13 08:53:26.821963"
0a6c715b-9249-4121-9fa1-fa222e5084a5,-122.4409886,45.5364139,"Geo Location: Fairview, OR 97024, USA","Transcript:  Golden Skillet on 7th Street","2018-03-13 08:53:28.024537"
dc899840-e3c2-4970-8d03-a597295f025d,-122.722295,45.4473536,"Geo Location: Portland, OR 97219, USA","Transcript: attorney covering 7-Eleven on Morrison bridge at the West End on the South Side pedestrian sidewalk by the blue hoodie Black Backpack","2018-03-13 08:54:13.313947"
72ecf4ca-2695-4ba5-98b3-320a1cd9197d,-122.6849619,45.5768789,"Geo Location: 1730 N Lombard St, Portland, OR 97217, USA","Transcript:  Northside","2018-03-13 08:54:55.857786"
a3d0cc5a-33dd-47f8-9d22-6e9d0f09d704,-122.7063703,45.5699638,"Geo Location: Portland, OR 97217, USA","Transcript: North Sargent","2018-03-13 08:55:42.516027"
55540f10-0dec-4dff-b5e2-be55fd2a7c51,-122.5795615,45.5481547,"Geo Location: Portland, OR, USA","Transcript:  I have a priority 3 suspicious 102 and Fremont a transient to the small fridge off of porch","2018-03-13 08:55:44.726507"
b3d418e0-461d-4b60-bf28-de2c1f027113,-122.6674871,45.5316832,"Geo Location: 1 N Center Ct St # 200, Portland, OR 97227, USA","Transcript:  season 1","2018-03-13 08:55:47.581717"
ceb55dd9-4503-4975-8e5e-9f73abf34199,-122.746082,45.4656805,"Geo Location: Portland, OR, USA","Transcript:  745 and garden Home Road 10 minutes and she'll complain it's all a baby bassinet","2018-03-13 08:55:48.984376"
8930d2cc-9718-4de8-a240-a41c657d6eca,-122.7725262,45.5450302,"Geo Location: 9248 NW Murdock St, Portland, OR 97229, USA","Transcript:  38011 Colorado","2018-03-13 08:56:29.860663"
1bbb6f1d-4939-4997-a35f-0a0ae1a1c4ea,-122.6978224,45.5231716,"Geo Location: 2230 W Burnside St, Portland, OR 97210, USA","Transcript:  gas station","2018-03-13 08:58:42.336305"
91c1f8f6-0bfb-49e8-96f0-34bead6b4d18,-122.6734996,45.4788065,"Geo Location: 515 SW Carolina St, Portland, OR 97239, USA","Transcript: Carolina 11s","2018-03-13 08:59:26.466898"
6e977767-426c-482f-adb6-fa9886e21095,-122.6883887,45.5278311,"Geo Location: Portland, OR, USA","Transcript: 821 and 86650 Northwest Irving Street","2018-03-13 08:59:27.540769"
5584da57-81d8-4405-9d1e-d243dbb44685,-122.6773006,45.5277911,"Geo Location: 650 NW Irving St, Portland, OR 97209, USA","Transcript: 650 Northwest Irving Street","2018-03-13 09:00:11.582574"
fd9e9181-df7d-44e7-ac03-f37bd1bc199a,-122.5864927,45.490246,"Geo Location: Portland, OR, USA","Transcript:  335 Holgate Boulevard in the center next to the parking lot of property on right now","2018-03-13 09:00:12.657303"
99f56c57-0c98-4c2a-a024-1a99f0b8e26c,-122.6145912,45.5119169,"Geo Location: 4626 SE Hawthorne Blvd, Portland, OR 97215, USA","Transcript: I don't want you working on my side","2018-03-13 09:02:24.482684"
945e2bd3-6eab-4f0f-8d78-759868d789c0,-123.230766,45.1981156,"Geo Location: 2860 SW Alexandria St, McMinnville, OR 97128, USA","Transcript: 2860 South Alex road to John samueli application","2018-03-13 09:05:24.525350"
9b01af4c-6d6d-4088-ab2e-7689892ba5aa,-122.5929657,45.4914215,"Geo Location: Portland, OR, USA","Transcript:  I'll be coming from Southeast","2018-03-13 09:06:58.131297"
db89e2fc-be06-4a7b-8a7f-9b60f93899da,-122.3970691,45.5214969,"Geo Location: 2747 SW Hewitt Pl, Troutdale, OR 97060, USA","Transcript:  2747 Southwest Hewitt Place","2018-03-13 09:06:59.726731"
243d2bc3-4d02-49c1-8ab1-338ca4ae9446,-122.6607789,45.5125886,"Geo Location: Portland, OR, USA","Transcript:  find 4 Southeast Grand Avenue","2018-03-13 09:07:43.564409"
fbb04217-6644-425d-8398-927e1d8c53b6,-122.657416,45.512652,"Geo Location: 1416 SE 8th Ave, Portland, OR 97214, USA","Transcript: information on a hit-and-run Grand into chopping firewood all vehicles left eastbound on Davis the brown possible Pathfinder or Subaru rental line for heater","2018-03-13 09:08:30.916850"
61ee6f7e-5293-452d-8ae9-dbca171f7bcc,-122.6200335,45.5197238,"Geo Location: 438 SE 41st Ave, Portland, OR 97214, USA","Transcript:  the rating for priority Infiniti 438 Southeast 41st Avenue","2018-03-13 09:08:34.358657"
6b4affaa-1ba9-4ba9-8891-36adea17cf32,-122.6770499,45.5121006,"Geo Location: 120 SW Clay St, Portland, OR 97204, USA","Transcript:  cars crying in the parking lot so she was assaulted by her boyfriend you looking at on an erection","2018-03-13 09:08:35.621312"
1a1baa04-316e-4582-b1f2-ec2ff4919e0a,-122.6731457,45.5066652,"Geo Location: 2115 SW River Pkwy, Portland, OR 97201, USA","Transcript:  enter to confirm he's no longer at the residence","2018-03-13 09:09:13.074106"
c7631e7a-0690-4251-b1e2-77e7d3a88845,-122.7291213,45.438522,"Geo Location: Portland, OR 97219, USA","Transcript: picture one word for protected person is running across the street","2018-03-13 09:09:55.902730"
843074ff-300a-42f9-b10f-3cc0bdc3b0f2,-122.5472046,45.431921,"Geo Location: 11480 SE Sunnyside Rd, Clackamas, OR 97015, USA","Transcript: Twin Creek","2018-03-13 09:14:25.083314"
4ca21764-5bc4-4683-a015-c7528c567fb3,-122.755646,45.59058,"Geo Location: 8704 N Lombard St, Portland, OR 97203, USA","Transcript: Twin Creeks still there and region associated with it","2018-03-13 09:15:13.519945"
4ad1dd5c-278f-4c38-9826-0fa0a9d8dbe2,-122.6806569,45.5179189,"Geo Location: 911 SW Broadway, Portland, OR 97205, USA","Transcript:  is 42 and 41 minutes on the exit ramp to Columbia to security there should be in the garage for having updated","2018-03-13 09:15:15.271636"
20ce3924-b217-45fe-8376-de70022d7614,-122.6695688,45.6106653,"Geo Location: 134 N Hayden Bay Dr, Portland, OR 97217, USA","Transcript:  134 North Hayden Bay","2018-03-13 09:15:54.127713"
78e87fb4-918e-4993-9437-10129a041930,-122.6696748,45.6106143,"Geo Location: 24 N Hayden Bay Dr, Portland, OR 97217, USA","Transcript:  24 North Hayden Bay 915","2018-03-13 09:15:55.639047"
6a0f1f26-5715-40f2-9114-569885c779b4,-122.7231818,45.4675349,"Geo Location: Portland, OR, USA","Transcript: freon for 93 Harley Heritage on 45th and Killingsworth","2018-03-13 09:16:39.803439"
39a9053d-ae18-440d-a535-cde8bb50e8df,-122.6798742,45.5243014,"Geo Location: 136 Northwest 9th Ave, Portland, OR 97209, United States","Transcript: email sitting on the floor rantings different things in her jacket she left for kadejah punch her in the face Fuller hair that's westbound on Thurman information on Aging","2018-03-13 09:18:58.860424"
54795727-aa00-4d14-8337-222588548ade,-122.6579953,45.5121256,"Geo Location: Portland, OR 97214, USA","Transcript:  directions for a wedding in the parking lot","2018-03-13 09:19:43.167646"
4bed41e2-4841-493e-9700-e749860b99db,-122.6579953,45.5121256,"Geo Location: Portland, OR 97214, USA","Transcript:  do we have an apartment number we did not see her in the parking lot","2018-03-13 09:19:44.105807"
ed394362-c969-49a4-82de-426c8a7efe73,-122.7603203,45.5065186,"Geo Location: 1807 SW Golf Creek Dr, Portland, OR 97225, USA","Transcript:  is cigarettes the apartment number","2018-03-13 09:19:45.500920"
71b992f0-e34a-4ddb-9c52-95d7fdfb323a,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript:  941 broadcast control for North please","2018-03-13 09:19:50.526578"
f0e19f14-d9f7-4251-9581-82ac49df7c72,-122.6611082,45.557496,"Geo Location: 4800 NE Martin Luther King Jr Blvd, Portland, OR 97211, USA","Transcript:  at the entrance","2018-03-13 09:20:26.422574"
c73fe373-20c4-42f5-956d-58bab325996c,-122.6459126,45.5255983,"Geo Location: 1934 NE Sandy Blvd, Portland, OR 97232, USA","Transcript:  can you give me a call on my cell","2018-03-13 09:21:16.460064"
28238731-b1af-4e49-9eb8-b417df0f69df,-122.6609363,45.5309555,"Geo Location: 425 NE Hassalo St, Portland, OR 97232, USA","Transcript: Korean 691 the service at Denny's 425 Northeast hassalo or colors of Lyft driver","2018-03-13 09:22:43.553217"
dc210e48-7d39-47ac-b745-d36e73a86693,-122.5857852,45.434897,"Geo Location: 7629 SE Southgate St, Portland, OR 97222, USA","Transcript: what you want I don't want 7629 Southeast Division are colors ex-girlfriend Cena is","2018-03-13 09:24:11.559941"
26c413ce-3477-466c-9807-09d00c0ab662,-122.5626295,45.5043666,"Geo Location: Portland, OR, USA","Transcript:  Quest on Division","2018-03-13 09:24:59.918715"
9ea11c6a-7d51-453f-bc39-ddb02d58ba95,-122.685429,45.552444,"Geo Location: 4015 N Concord Ave, Portland, OR 97227, USA","Transcript: Concord apartment 308 address","2018-03-13 09:25:42.051383"
836aca1e-aabd-4296-8372-eb24d802649f,-122.5745747,45.4911728,"Geo Location: 4200 SE 82nd Ave, Portland, OR 97266, USA","Transcript:  the other washing the plate 93060 Rodger Walmart West side parking lot","2018-03-13 09:25:44.540364"
6f0b1a29-80b6-4b76-9de1-9b55efe25e35,-122.5745747,45.4911728,"Geo Location: 4200 SE 82nd Ave, Portland, OR 97266, USA","Transcript:  I need the website of the Walmart parking lot","2018-03-13 09:25:45.634477"
e8a03fa6-2ee3-4c7f-a71f-fcff3d527411,-122.6935114,45.5699488,"Geo Location: Portland, OR 97217, USA","Transcript:  850 Wilbur coach Warrior","2018-03-13 09:27:55.851394"
9e8ee93e-bed7-497a-afa5-5399bc537180,-122.6391949,45.5037112,"Geo Location: 2627 SE Clinton St, Portland, OR 97202, USA","Transcript:  Nyquil when I see my Victim is 90 years old I want a second car to go to the Ro address since the keys were in the ignition","2018-03-13 09:27:57.143180"
c7e759d8-1ba8-4846-b3f3-28d85f6e5f38,-122.417449,45.532611,"Geo Location: Wood Village, OR 97060, USA","Transcript: 23922 Northeast Tree Hill Drive","2018-03-13 09:28:42.769207"
b41c9aa2-3826-4e48-8128-fdc30e85654c,-122.4178553,45.5323081,"Geo Location: 392 NE Treehill Dr, Wood Village, OR 97060, USA","Transcript:  392 Northeast Tree Hill Drive","2018-03-13 09:28:44.079669"
c960888b-e855-4fcc-b219-ae33a378d698,-122.6784116,45.5278324,"Geo Location: 715 NW Hoyt St, Portland, OR 97208, USA","Transcript:  are the Wonders subject east side of the main post office","2018-03-13 09:30:12.453864"
5d010669-a657-4f3f-b066-8a2c1219d59d,-122.5124732,45.5191365,"Geo Location: Portland, OR, USA","Transcript:  yeah it was something specific project behind the courthouse on Stark","2018-03-13 09:30:57.838333"
bbc0f44a-2cd7-4ae2-9c91-b3b0e639ac3b,-122.5124732,45.5191365,"Geo Location: Portland, OR, USA","Transcript:  behind the courthouse on Stark","2018-03-13 09:30:58.333840"
a2e5c9d5-27f6-43de-91c3-daffa17b65c1,-122.6105033,45.5036301,"Geo Location: 2641 SE 51st Ave, Portland, OR 97206, USA","Transcript:  2649 Southeast","2018-03-13 09:31:39.987379"
51339e7d-f024-46f6-a411-3035c944bae6,-122.5628698,45.5177835,"Geo Location: 9738 SE Washington St, Portland, OR 97216, USA","Transcript:  941 drivers in UV nail black 25 6 foot","2018-03-13 09:33:10.486322"
1d02c9e1-13db-458d-8e70-0593afa9a28a,-122.6547102,45.5593056,"Geo Location: 5009 NE 11th Ave, Portland, OR 97211, USA","Transcript:  show me driving the owner back to his house","2018-03-13 09:33:54.948265"
2593c51a-7721-472c-91ad-91169040fd25,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript:  you're on North","2018-03-13 09:33:57.330080"
01506fb2-b496-4282-8eb8-4d8d1abe3f8e,-122.6178836,45.5675953,"Geo Location: Portland, OR, USA","Transcript: Katrina Darrell on Northeast Halsey number for K with 90-degree","2018-03-13 09:34:42.407544"
266182a3-36eb-45ac-8c78-b44d73d7f050,-122.6634733,45.5151512,"Geo Location: 217 SE Taylor St, Portland, OR 97214, USA","Transcript:  I'm driving directions back home cuz you can disregard","2018-03-13 09:34:43.950914"
2b178dd3-aebb-4a99-afde-de04d583a26f,-122.6742641,45.5249368,"Geo Location: 222 NW 4th Ave, Portland, OR 97209, USA","Transcript: Troy on 4th Street","2018-03-13 09:36:54.155094"
5e39907c-99f7-48b1-a2e2-c349b8ed9b57,-122.4537521,45.4754012,"Geo Location: 2153 SW 30th Dr, Gresham, OR 97080, USA","Transcript: Siri, call holding a party at 2153 Southwest 30th Lane number 843 Ridge Apartments","2018-03-13 09:39:09.804458"
92f56dba-86ac-4021-8d75-c95fa8d6aa60,-122.5806249,45.4967401,"Geo Location: 8004 SE Rhine St, Portland, OR 97206, USA","Transcript: 8004 Southeast Rhine Street","2018-03-13 09:39:57.642804"
f94aa308-acac-42b2-9b91-6e94443ad8c5,-122.4932281,45.4888906,"Geo Location: 17733 SE High Meadow Loop, Portland, OR 97236, USA","Transcript:  oh yeah it's a party Sevendust at 17733 Southeast High Dr Eckert at Forever 21","2018-03-13 09:42:13.664142"
95c2f1a7-78e4-4739-82a8-96650c80a6ab,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  is getting sound from the open line","2018-03-16 15:19:52.022509"
c1c9c863-c7d9-4460-906c-72587e86f3b1,-122.539011,45.5298106,"Geo Location: 957 NE 122nd Ave #206, Portland, OR 97230, USA","Transcript:  the Imperial House Apartments","2018-03-16 15:20:34.264315"
fcc1f0ee-286e-42b9-a087-bad2c38be30c,-122.6109749,45.4866739,"Geo Location: 5036 SE Raymond St #3913, Portland, OR 97206, USA","Transcript:  3913 5036 South East Raymond Street in an upstairs apartment were checking on our College nephew to Steve Walker he's 65 years old and Anthony doerr","2018-03-16 15:21:20.574311"
4f47404e-171b-4b7e-84d1-d201d7198af3,-122.6295558,45.5164534,"Geo Location: Portland, OR, USA","Transcript:  player if there is no self. 46 from Belmont and everywhere else","2018-03-16 15:22:05.521019"
65ccd167-57a2-4247-b853-cac2b41d18e9,-122.6188996,45.5051354,"Geo Location: OHSU Family Medicine, Richmond, Richmond Family Health Center, 3930 SE Division St, Portland, OR 97202, United States","Transcript: United 1165 heavy Coleman street is that under female under a blanket in the front yard","2018-03-16 15:23:34.429980"
210fd410-1f90-4db4-aaa1-2ed1290aa113,-122.6540813,45.5133632,"Geo Location: 1125 SE Madison St Suite 209, Portland, OR 97214, USA","Transcript:  I don't want your window so cold here","2018-03-16 15:23:37.733463"
5188d6ed-48cf-415f-b55c-fc8ee5905296,-122.6708126,45.4932139,"Geo Location: 721 SW Bancroft St, Portland, OR 97219, USA","Transcript:  anyone not post any Seasons from Clear","2018-03-16 15:23:39.133673"
b955afda-9f3c-4cdf-9d0a-b89646da008d,-122.562177,45.5272527,"Geo Location: 631 NE 99th Ave, Portland, OR 97220, USA","Transcript:  631 Northeast 99th and Wygant just north of history with an open container in the car with him and lots of stuff around you throwing trash","2018-03-16 15:25:04.933494"
957a72c1-7346-48a0-afba-5f37e24fd9a7,-122.7261612,45.4460903,"Geo Location: Portland, OR 97219, USA","Transcript:  Pasadena","2018-03-16 15:25:06.768081"
0f7948a9-6cb8-49dd-a81a-44ebc1c8b97d,-122.698746,45.52421,"Geo Location: 2320 NW Westover Rd, Portland, OR 97210, USA","Transcript: nothing more than just Urban","2018-03-16 15:26:35.505701"
d790bcec-17ac-423e-85e6-bfea96ae785c,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  AT&T","2018-03-16 15:26:38.991000"
ba6e9647-8e63-4f43-bfa6-da2874c3fc0b,-122.6534764,45.5428806,"Geo Location: Portland, OR, USA","Transcript:  12th Avenue","2018-03-16 15:27:18.358706"
7d03284d-c19b-43dc-92aa-6c9687d68158,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript: region information for that phone which disc is a female's name and date of birth and description and no answer when we call back","2018-03-16 15:28:02.077382"
d78d4e87-6ff8-4961-a3ff-003cb0c908d6,-122.5483903,45.5599992,"Geo Location: 11120 NE Marx St, Portland, OR 97220, USA","Transcript:  extra fees on wall","2018-03-16 15:29:35.610361"
89818bd9-032b-4203-9367-4b142ef1aee9,-122.6487474,45.5590873,"Geo Location: Portland, OR 97211, USA","Transcript:  probably we don't know she like on the street or in some remote training camp or something like that","2018-03-16 15:29:37.581702"
21a22894-9c67-45ea-ab2a-a0de31b14b76,-122.6573661,45.5170704,"Geo Location: 808 SE Morrison St, Portland, OR 97214, USA","Transcript: Grand Central","2018-03-16 15:31:01.432125"
4434259e-e04e-48e2-a52f-5385d5fd1862,-122.6545459,45.5008089,"Geo Location: 3017 SE Milwaukie Ave, Portland, OR 97202, USA","Transcript:  RC Cola still in theater display contact with her Corrections","2018-03-16 15:31:50.044323"
cce1b51c-0f79-4047-b8bc-39be09ec546e,-122.597847,45.5241588,"Geo Location: Portland, OR, USA","Transcript:  102 in Davis in the parking lot","2018-03-16 15:31:51.478074"
ed904663-49c6-4fdc-802c-96eb94def731,-122.7351572,45.5936362,"Geo Location: 6965 N Fessenden St, Portland, OR 97203, USA","Transcript: 931 coyote from an additional different caller","2018-03-16 15:32:33.291417"
4bb5ca77-3a21-4191-b920-112b13378325,-122.5366445,45.552805,"Geo Location: 4100 NE 122nd Ave, Portland, OR 97230, USA","Transcript:  are you in u.s. Bank 4100 North East 122 Avenue has an update.","2018-03-16 15:34:49.728363"
e9f3f608-7903-45a1-966f-b8d399020e78,-122.6585013,45.5585387,"Geo Location: Portland, OR, USA","Transcript: Save-A-Lot King northbound","2018-03-16 15:37:04.771821"
9a30a558-31a8-4c3b-8a1f-da06971d55f7,-122.5665849,45.5547947,"Geo Location: NE Sandy Blvd, Portland, OR, USA","Transcript:  Charles ever came to 74932 Sandy and 115","2018-03-16 15:37:51.593225"
658c74ed-766e-4e11-93ff-82a41242eda8,-122.7648704,45.4482524,"Geo Location: 9900 SW Hall Blvd #100, Portland, OR 97223, USA","Transcript:  possibly on foot or bicycle","2018-03-16 15:38:31.384668"
155aace3-c8b1-4c84-8c71-9829c2bfbd04,-122.471419,45.516461,"Geo Location: 807 SE 187th Ave, Portland, OR 97233, USA","Transcript:  medical transporter","2018-03-16 15:43:03.231829"
600ac747-d705-45ba-861c-92e9f1798272,-122.654609,45.5252016,"Geo Location: 321 NE 11th Ave, Portland, OR 97232, USA","Transcript:  is I-75 for a 1052 subject at 321 Northeast 11th Avenue","2018-03-16 15:43:49.580815"
c794861a-b7d7-4c3d-bb60-faee831dadda,-122.673262,45.524078,"Geo Location: 114 NW 3rd Ave, Portland, OR 97209, USA","Transcript:  number Jordans","2018-03-16 15:43:51.030341"
897ab8f2-646a-459f-bc65-1afcd3cf4a4e,-122.7066607,45.474503,"Geo Location: Portland, OR 97219, USA","Transcript:  California","2018-03-16 15:44:34.124378"
dea368dc-e921-4f66-a5cc-3ab1e03fef7b,-122.6126786,45.5469537,"Geo Location: NE 49th Ave, Portland, OR, USA","Transcript:  49 Northeast","2018-03-16 15:47:37.231149"
9bd85b65-a8d6-4a78-b656-57bab3c45021,-122.6126786,45.5469537,"Geo Location: NE 49th Ave, Portland, OR, USA","Transcript: 49 Northeast","2018-03-16 15:48:15.726866"
d1f06ab6-2c2b-4767-a1f9-b8783afff5d8,-122.6640007,45.5108418,"Geo Location: 149 SE Market St, Portland, OR 97214, USA","Transcript:  happy 149 Northeast Market","2018-03-16 15:48:17.204628"
72fedcfd-dc22-4071-84e8-26dc1b53bd2e,-122.5413821,45.4764892,"Geo Location: SE Foster Rd, Portland, OR, USA","Transcript: information Foster Road and I5 ramp to north north on I-205 there's another pickup trying to help out with the information","2018-03-16 15:49:49.468536"
d8b19cb5-d4fc-40b7-b6ca-ad351b1c1d67,-122.6361277,45.4394355,"Geo Location: 2505 SE Lake Rd, Milwaukie, OR 97222, USA","Transcript: Urban College of your phone contact 2505 Southeast Road","2018-03-16 15:55:35.091113"
eb1a80ec-5c8e-4209-8311-16279ad3518c,-122.604553,45.4989055,"Geo Location: Portland, OR, USA","Transcript:  7130 Franklin go from South Central","2018-03-16 15:57:51.324770"
ada17a9d-06af-44d7-9904-cd267f6498dd,-122.6476106,45.5119217,"Geo Location: 1551 SE Poplar Ave, Portland, OR 97214, USA","Transcript:  North Avenue and John Robert Baker Baker 3770","2018-03-16 15:59:20.929795"
8d6ec85c-b604-4fa3-832f-5f4fab5b08cf,-122.7435334,45.6031942,"Geo Location: 7925 N Upland Dr, Portland, OR 97203, USA","Transcript:  I got the computer Green Bay","2018-03-16 16:01:42.284176"
817b20ac-d9a9-447c-b29b-2613988554da,-122.552789,45.495418,"Geo Location: 3649 SE 108th Ave, Portland, OR 97266, USA","Transcript:  3649 Southeast 108","2018-03-16 16:01:45.557620"
e5874486-d9fc-4af2-9adf-af4caa3f3d6a,-122.5524465,45.4962022,"Geo Location: 3619 SE 108th Ave, Portland, OR 97266, USA","Transcript: 3619 Southeast 108","2018-03-16 16:02:27.685029"
f20b5411-e185-4dda-abb0-8b71b278999c,-122.5793175,45.5158137,"Geo Location: 1027 SE 82nd Ave, Portland, OR 97266, USA","Transcript:  Park 477 Southeast 19th Avenue near the playground and tennis courts in the mail screaming at kids and posturing","2018-03-16 16:02:29.712760"
a1ec66ff-d0d7-4fd3-821a-80ca5a653fc2,-122.616511,45.575626,"Geo Location: Portland, OR, USA","Transcript:  Buffalo a two-unit pork and clear","2018-03-16 16:05:24.891070"
8c3d9005-7af4-4562-a88e-3f843948b110,-122.5361269,45.5671152,"Geo Location: NE Airport Way, Portland, OR, USA","Transcript: list of the north and west of the airport","2018-03-16 16:06:12.262759"
b2bc8bb3-75d8-4047-a4ea-62ad8abfc9bb,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript: how to get to the North in the wife for the 24th time after you happy","2018-03-16 16:06:13.394409"
6d8489cd-ac96-479d-8a60-ff0f367a7866,-122.6357886,45.5484857,"Geo Location: 2907 NE Fremont St, Portland, OR 97212, USA","Transcript:  I need the phone number for the suicidal a 2907 Northeast Fremont or collars 21 year old son","2018-03-16 16:06:55.877213"
36705441-a5f1-4631-b015-ee3e85436dd5,-122.5665849,45.5547947,"Geo Location: NE Sandy Blvd, Portland, OR, USA","Transcript:  105 and Sandy","2018-03-16 16:06:57.432422"
93fed295-d678-4e55-a0f3-bce8c3b98680,-122.60217,45.4804963,"Geo Location: SE 60th Ave, Portland, OR, USA","Transcript:  Superior Trucking division at 60th","2018-03-16 16:09:11.942779"
69bfe2dc-440e-4c7d-a258-b531995b8e03,-122.6554332,45.5173546,"Geo Location: 1001 SE Morrison St, Portland, OR 97214, USA","Transcript: call Arizona civil standby minutes 15011 need after notes to it","2018-03-16 16:12:55.567943"
f6ee14a2-df23-4b19-a8ed-dab3a2f5234e,-122.6812621,45.5175946,"Geo Location: 723 SW Salmon St, Portland, OR 97205, USA","Transcript: I mean I can contact at the house first","2018-03-16 16:14:24.506416"
2d5158eb-0f7c-49c2-8da4-64762e04468b,-122.5153546,45.5490449,"Geo Location: Portland, OR 97230, USA","Transcript:  non-emergency well they make contact on Milton","2018-03-16 16:14:26.656739"
7575cfb7-91c5-461f-8986-0434ae2bfdb9,-122.6532145,45.4905963,"Geo Location: Portland, OR, USA","Transcript:  Q56 Avenue for taking our callers today at school earlier","2018-03-16 16:18:12.904979"
9f1c4245-3101-4902-9b8a-faec21a23ba9,-122.6716853,45.5353987,"Geo Location: 501 N Dixon St, Portland, OR 97227, USA","Transcript: room at school earlier","2018-03-16 16:18:54.249871"
0beefa6a-cb56-4593-ae58-fb4f8b85be7f,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript: 8133 * 1","2018-03-16 16:21:08.619823"
e80426ae-6024-48b3-9045-f1bdc45ba6b3,-122.6713068,45.4989469,"Geo Location: 3303 SW Bond Ave, Portland, OR 97239, USA","Transcript:  Army Insurance in Southern Iowa computers brother","2018-03-16 16:21:58.177362"
0c48f3ea-5a40-488a-908e-5aab2b34ac21,-122.6793852,45.520814,"Geo Location: Portland, OR, USA","Transcript: 2 and 9 for about 10 minutes and then headed eastbound on Washington from 96 are always worried about their welfare silver Toyota SUV V8 for David John Union","2018-03-16 16:22:41.337072"
bd7f3d1e-5b98-4e14-9f29-fc37b5a2295b,-122.722359,45.581608,"Geo Location: 5228 N Lombard St, Portland, OR 97203, USA","Transcript:  fancy person to check out at 27 Baker from a dental office at 5228 North Lombard that Dennis is not there and request","2018-03-16 16:23:27.208461"
4f94e685-3450-44c9-8b6d-3e2c81a04fc6,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript:  traffic north","2018-03-16 16:23:28.254734"
991b1096-fe41-4f51-a3bd-cdefc73b4586,-122.652654,45.579002,"Geo Location: 1067 NE Columbia Blvd, Portland, OR 97211, USA","Transcript: 134 Animal Control","2018-03-16 16:24:57.226024"
d9986055-9da9-4b4a-b5d8-f9dce35e9383,-122.5795322,45.5174186,"Geo Location: 707 SE 82nd Ave, Portland, OR 97216, USA","Transcript: could I get a ride in my car","2018-03-16 16:26:27.219838"
01890853-c0a3-46d3-b59f-b4af1101e247,-122.658959,45.511281,"Geo Location: 1611 SE 7th Ave, Portland, OR 97214, USA","Transcript:  City Kitchen 7th Ave","2018-03-16 16:31:39.669553"
dc17406b-da54-42f1-b084-085b4351f0e4,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript: 2013 Chevy van registered to Mario Romero in Portland","2018-03-16 16:34:40.130497"
